type,Province Name,Province Code,City Name,City Code,Area Name,Area Code
区县,福建省（闽）,350000,龙岩市,350800,新罗区,350802
区县,福建省（闽）,350000,龙岩市,350800,永定区,350803
区县,福建省（闽）,350000,龙岩市,350800,漳平市,350881
区县,福建省（闽）,350000,龙岩市,350800,长汀县,350821
区县,福建省（闽）,350000,龙岩市,350800,上杭县,350823
区县,福建省（闽）,350000,龙岩市,350800,武平县,350824
区县,福建省（闽）,350000,龙岩市,350800,连城县,350825
城市,福建省（闽）,350000,宁德市,350900
区县,福建省（闽）,350000,宁德市,350900,蕉城区,350902
区县,福建省（闽）,350000,宁德市,350900,福安市,350981
区县,福建省（闽）,350000,宁德市,350900,福鼎市,350982
区县,福建省（闽）,350000,宁德市,350900,霞浦县,350921
区县,福建省（闽）,350000,宁德市,350900,古田县,350922
区县,福建省（闽）,350000,宁德市,350900,屏南县,350923
区县,福建省（闽）,350000,宁德市,350900,寿宁县,350924
区县,福建省（闽）,350000,宁德市,350900,周宁县,350925
区县,福建省（闽）,350000,宁德市,350900,柘荣县,350926
省份,江西省（赣）,360000
城市,江西省（赣）,360000,南昌市,360100
区县,江西省（赣）,360000,南昌市,360100,红谷滩区,360113
区县,江西省（赣）,360000,南昌市,360100,东湖区,360102
区县,江西省（赣）,360000,南昌市,360100,西湖区,360103
区县,江西省（赣）,360000,南昌市,360100,青云谱区,360104
区县,江西省（赣）,360000,南昌市,360100,青山湖区,360111
区县,江西省（赣）,360000,南昌市,360100,新建区,360112
区县,江西省（赣）,360000,南昌市,360100,南昌县,360121
区县,江西省（赣）,360000,南昌市,360100,安义县,360123
区县,江西省（赣）,360000,南昌市,360100,进贤县,360124
城市,江西省（赣）,360000,景德镇市,360200
区县,江西省（赣）,360000,景德镇市,360200,昌江区,360202
区县,江西省（赣）,360000,景德镇市,360200,珠山区,360203
区县,江西省（赣）,360000,景德镇市,360200,乐平市,360281
区县,江西省（赣）,360000,景德镇市,360200,浮梁县,360222
城市,江西省（赣）,360000,萍乡市,360300
区县,江西省（赣）,360000,萍乡市,360300,安源区,360302
区县,江西省（赣）,360000,萍乡市,360300,湘东区,360313
区县,江西省（赣）,360000,萍乡市,360300,莲花县,360321
区县,江西省（赣）,360000,萍乡市,360300,上栗县,360322
区县,江西省（赣）,360000,萍乡市,360300,芦溪县,360323
城市,江西省（赣）,360000,九江市,360400
区县,江西省（赣）,360000,九江市,360400,浔阳区,360403
区县,江西省（赣）,360000,九江市,360400,濂溪区,360402
区县,江西省（赣）,360000,九江市,360400,柴桑区,360404
区县,江西省（赣）,360000,九江市,360400,瑞昌市,360481
区县,江西省（赣）,360000,九江市,360400,共青城市,360482
区县,江西省（赣）,360000,九江市,360400,庐山市,360483
区县,江西省（赣）,360000,九江市,360400,武宁县,360423
区县,江西省（赣）,360000,九江市,360400,修水县,360424
区县,江西省（赣）,360000,九江市,360400,永修县,360425
区县,江西省（赣）,360000,九江市,360400,德安县,360426
区县,江西省（赣）,360000,九江市,360400,都昌县,360428
区县,江西省（赣）,360000,九江市,360400,湖口县,360429
区县,江西省（赣）,360000,九江市,360400,彭泽县,360430
城市,江西省（赣）,360000,新余市,360500
区县,江西省（赣）,360000,新余市,360500,渝水区,360502
区县,江西省（赣）,360000,新余市,360500,分宜县,360521
城市,江西省（赣）,360000,鹰潭市,360600
区县,江西省（赣）,360000,鹰潭市,360600,月湖区,360602
区县,江西省（赣）,360000,鹰潭市,360600,余江区,360603
区县,江西省（赣）,360000,鹰潭市,360600,贵溪市,360681
城市,江西省（赣）,360000,赣州市,360700
区县,江西省（赣）,360000,赣州市,360700,章贡区,360702
区县,江西省（赣）,360000,赣州市,360700,南康区,360703
区县,江西省（赣）,360000,赣州市,360700,赣县区,360704
区县,江西省（赣）,360000,赣州市,360700,瑞金市,360781
区县,江西省（赣）,360000,赣州市,360700,龙南市,360783
区县,江西省（赣）,360000,赣州市,360700,信丰县,360722
区县,江西省（赣）,360000,赣州市,360700,大余县,360723
区县,江西省（赣）,360000,赣州市,360700,上犹县,360724
区县,江西省（赣）,360000,赣州市,360700,崇义县,360725
区县,江西省（赣）,360000,赣州市,360700,安远县,360726
区县,江西省（赣）,360000,赣州市,360700,定南县,360728
区县,江西省（赣）,360000,赣州市,360700,全南县,360729
区县,江西省（赣）,360000,赣州市,360700,宁都县,360730
区县,江西省（赣）,360000,赣州市,360700,于都县,360731
区县,江西省（赣）,360000,赣州市,360700,兴国县,360732
区县,江西省（赣）,360000,赣州市,360700,会昌县,360733
区县,江西省（赣）,360000,赣州市,360700,寻乌县,360734
区县,江西省（赣）,360000,赣州市,360700,石城县,360735
城市,江西省（赣）,360000,吉安市,360800
区县,江西省（赣）,360000,吉安市,360800,吉州区,360802
区县,江西省（赣）,360000,吉安市,360800,青原区,360803
区县,江西省（赣）,360000,吉安市,360800,井冈山市,360881
区县,江西省（赣）,360000,吉安市,360800,吉安县,360821
区县,江西省（赣）,360000,吉安市,360800,吉水县,360822
区县,江西省（赣）,360000,吉安市,360800,峡江县,360823
区县,江西省（赣）,360000,吉安市,360800,新干县,360824
区县,江西省（赣）,360000,吉安市,360800,永丰县,360825
区县,江西省（赣）,360000,吉安市,360800,泰和县,360826
区县,江西省（赣）,360000,吉安市,360800,遂川县,360827
区县,江西省（赣）,360000,吉安市,360800,万安县,360828
区县,江西省（赣）,360000,吉安市,360800,安福县,360829
区县,江西省（赣）,360000,吉安市,360800,永新县,360830
城市,江西省（赣）,360000,宜春市,360900
区县,江西省（赣）,360000,宜春市,360900,袁州区,360902
区县,江西省（赣）,360000,宜春市,360900,丰城市,360981
区县,江西省（赣）,360000,宜春市,360900,樟树市,360982
区县,江西省（赣）,360000,宜春市,360900,高安市,360983
区县,江西省（赣）,360000,宜春市,360900,奉新县,360921
区县,江西省（赣）,360000,宜春市,360900,万载县,360922
区县,江西省（赣）,360000,宜春市,360900,上高县,360923
区县,江西省（赣）,360000,宜春市,360900,宜丰县,360924
区县,江西省（赣）,360000,宜春市,360900,靖安县,360925
区县,江西省（赣）,360000,宜春市,360900,铜鼓县,360926
城市,江西省（赣）,360000,抚州市,361000
区县,江西省（赣）,360000,抚州市,361000,临川区,361002
区县,江西省（赣）,360000,抚州市,361000,东乡区,361003
区县,江西省（赣）,360000,抚州市,361000,南城县,361021
区县,江西省（赣）,360000,抚州市,361000,黎川县,361022
区县,江西省（赣）,360000,抚州市,361000,南丰县,361023
区县,江西省（赣）,360000,抚州市,361000,崇仁县,361024
区县,江西省（赣）,360000,抚州市,361000,乐安县,361025
区县,江西省（赣）,360000,抚州市,361000,宜黄县,361026
区县,江西省（赣）,360000,抚州市,361000,金溪县,361027
区县,江西省（赣）,360000,抚州市,361000,资溪县,361028
区县,江西省（赣）,360000,抚州市,361000,广昌县,361030
城市,江西省（赣）,360000,上饶市,361100
区县,江西省（赣）,360000,上饶市,361100,信州区,361102
区县,江西省（赣）,360000,上饶市,361100,广丰区,361103
区县,江西省（赣）,360000,上饶市,361100,广信区,361104
区县,江西省（赣）,360000,上饶市,361100,德兴市,361181
区县,江西省（赣）,360000,上饶市,361100,玉山县,361123
区县,江西省（赣）,360000,上饶市,361100,铅山县,361124
区县,江西省（赣）,360000,上饶市,361100,横峰县,361125
区县,江西省（赣）,360000,上饶市,361100,弋阳县,361126
区县,江西省（赣）,360000,上饶市,361100,余干县,361127
区县,江西省（赣）,360000,上饶市,361100,鄱阳县,361128
区县,江西省（赣）,360000,上饶市,361100,万年县,361129
区县,江西省（赣）,360000,上饶市,361100,婺源县,361130
省份,山东省（鲁）,370000
城市,山东省（鲁）,370000,济南市,370100
区县,山东省（鲁）,370000,济南市,370100,市中区,370103
区县,山东省（鲁）,370000,济南市,370100,历下区,370102
区县,山东省（鲁）,370000,济南市,370100,槐荫区,370104
区县,山东省（鲁）,370000,济南市,370100,天桥区,370105
区县,山东省（鲁）,370000,济南市,370100,历城区,370112
区县,山东省（鲁）,370000,济南市,370100,长清区,370113
区县,山东省（鲁）,370000,济南市,370100,章丘区,370114
区县,山东省（鲁）,370000,济南市,370100,济阳区,370115
区县,山东省（鲁）,370000,济南市,370100,莱芜区,370116
区县,山东省（鲁）,370000,济南市,370100,钢城区,370117
区县,山东省（鲁）,370000,济南市,370100,平阴县,370124
区县,山东省（鲁）,370000,济南市,370100,商河县,370126
城市,山东省（鲁）,370000,青岛市,370200
区县,山东省（鲁）,370000,青岛市,370200,市南区,370202
区县,山东省（鲁）,370000,青岛市,370200,市北区,370203
区县,山东省（鲁）,370000,青岛市,370200,黄岛区,370211
区县,山东省（鲁）,370000,青岛市,370200,崂山区,370212
区县,山东省（鲁）,370000,青岛市,370200,李沧区,370213
区县,山东省（鲁）,370000,青岛市,370200,城阳区,370214
区县,山东省（鲁）,370000,青岛市,370200,即墨区,370215
区县,山东省（鲁）,370000,青岛市,370200,胶州市,370281
区县,山东省（鲁）,370000,青岛市,370200,平度市,370283
区县,山东省（鲁）,370000,青岛市,370200,莱西市,370285
城市,山东省（鲁）,370000,淄博市,370300
区县,山东省（鲁）,370000,淄博市,370300,张店区,370303
区县,山东省（鲁）,370000,淄博市,370300,淄川区,370302
区县,山东省（鲁）,370000,淄博市,370300,博山区,370304
区县,山东省（鲁）,370000,淄博市,370300,临淄区,370305
区县,山东省（鲁）,370000,淄博市,370300,周村区,370306
区县,山东省（鲁）,370000,淄博市,370300,桓台县,370321
区县,山东省（鲁）,370000,淄博市,370300,高青县,370322
区县,山东省（鲁）,370000,淄博市,370300,沂源县,370323
城市,山东省（鲁）,370000,枣庄市,370400
区县,山东省（鲁）,370000,枣庄市,370400,薛城区,370403
区县,山东省（鲁）,370000,枣庄市,370400,市中区,370402
区县,山东省（鲁）,370000,枣庄市,370400,峄城区,370404
区县,山东省（鲁）,370000,枣庄市,370400,台儿庄区,370405
区县,山东省（鲁）,370000,枣庄市,370400,山亭区,370406
区县,山东省（鲁）,370000,枣庄市,370400,滕州市,370481
城市,山东省（鲁）,370000,东营市,370500
区县,山东省（鲁）,370000,东营市,370500,东营区,370502
区县,山东省（鲁）,370000,东营市,370500,河口区,370503
区县,山东省（鲁）,370000,东营市,370500,垦利区,370505
区县,山东省（鲁）,370000,东营市,370500,利津县,370522
区县,山东省（鲁）,370000,东营市,370500,广饶县,370523
城市,山东省（鲁）,370000,烟台市,370600
区县,山东省（鲁）,370000,烟台市,370600,莱山区,370613
区县,山东省（鲁）,370000,烟台市,370600,芝罘区,370602
区县,山东省（鲁）,370000,烟台市,370600,福山区,370611
区县,山东省（鲁）,370000,烟台市,370600,牟平区,370612
区县,山东省（鲁）,370000,烟台市,370600,蓬莱区,370614
区县,山东省（鲁）,370000,烟台市,370600,龙口市,370681
区县,山东省（鲁）,370000,烟台市,370600,莱阳市,370682
区县,山东省（鲁）,370000,烟台市,370600,莱州市,370683
区县,山东省（鲁）,370000,烟台市,370600,招远市,370685
区县,山东省（鲁）,370000,烟台市,370600,栖霞市,370686
区县,山东省（鲁）,370000,烟台市,370600,海阳市,370687
城市,山东省（鲁）,370000,潍坊市,370700
区县,山东省（鲁）,370000,潍坊市,370700,奎文区,370705
区县,山东省（鲁）,370000,潍坊市,370700,潍城区,370702
区县,山东省（鲁）,370000,潍坊市,370700,寒亭区,370703
区县,山东省（鲁）,370000,潍坊市,370700,坊子区,370704
区县,山东省（鲁）,370000,潍坊市,370700,青州市,370781
区县,山东省（鲁）,370000,潍坊市,370700,诸城市,370782
区县,山东省（鲁）,370000,潍坊市,370700,寿光市,370783
区县,山东省（鲁）,370000,潍坊市,370700,安丘市,370784
区县,山东省（鲁）,370000,潍坊市,370700,高密市,370785
区县,山东省（鲁）,370000,潍坊市,370700,昌邑市,370786
区县,山东省（鲁）,370000,潍坊市,370700,临朐县,370724
区县,山东省（鲁）,370000,潍坊市,370700,昌乐县,370725
城市,山东省（鲁）,370000,济宁市,370800
区县,山东省（鲁）,370000,济宁市,370800,任城区,370811
区县,山东省（鲁）,370000,济宁市,370800,兖州区,370812
区县,山东省（鲁）,370000,济宁市,370800,曲阜市,370881
区县,山东省（鲁）,370000,济宁市,370800,邹城市,370883
区县,山东省（鲁）,370000,济宁市,370800,微山县,370826
区县,山东省（鲁）,370000,济宁市,370800,鱼台县,370827
区县,山东省（鲁）,370000,济宁市,370800,金乡县,370828
区县,山东省（鲁）,370000,济宁市,370800,嘉祥县,370829
区县,山东省（鲁）,370000,济宁市,370800,汶上县,370830
区县,山东省（鲁）,370000,济宁市,370800,泗水县,370831
区县,山东省（鲁）,370000,济宁市,370800,梁山县,370832
城市,山东省（鲁）,370000,泰安市,370900
区县,山东省（鲁）,370000,泰安市,370900,泰山区,370902
区县,山东省（鲁）,370000,泰安市,370900,岱岳区,370911
区县,山东省（鲁）,370000,泰安市,370900,新泰市,370982
区县,山东省（鲁）,370000,泰安市,370900,肥城市,370983
区县,山东省（鲁）,370000,泰安市,370900,宁阳县,370921
区县,山东省（鲁）,370000,泰安市,370900,东平县,370923
城市,山东省（鲁）,370000,威海市,371000
区县,山东省（鲁）,370000,威海市,371000,环翠区,371002
区县,山东省（鲁）,370000,威海市,371000,文登区,371003
区县,山东省（鲁）,370000,威海市,371000,荣成市,371082
区县,山东省（鲁）,370000,威海市,371000,乳山市,371083
城市,山东省（鲁）,370000,日照市,371100
区县,山东省（鲁）,370000,日照市,371100,东港区,371102
区县,山东省（鲁）,370000,日照市,371100,岚山区,371103
区县,山东省（鲁）,370000,日照市,371100,五莲县,371121
区县,山东省（鲁）,370000,日照市,371100,莒县,371122
城市,山东省（鲁）,370000,临沂市,371300
区县,山东省（鲁）,370000,临沂市,371300,兰山区,371302
区县,山东省（鲁）,370000,临沂市,371300,罗庄区,371311
区县,山东省（鲁）,370000,临沂市,371300,河东区,371312
区县,山东省（鲁）,370000,临沂市,371300,沂南县,371321
区县,山东省（鲁）,370000,临沂市,371300,郯城县,371322
区县,山东省（鲁）,370000,临沂市,371300,沂水县,371323
区县,山东省（鲁）,370000,临沂市,371300,兰陵县,371324
区县,山东省（鲁）,370000,临沂市,371300,费县,371325
区县,山东省（鲁）,370000,临沂市,371300,平邑县,371326
区县,山东省（鲁）,370000,临沂市,371300,莒南县,371327
区县,山东省（鲁）,370000,临沂市,371300,蒙阴县,371328
区县,山东省（鲁）,370000,临沂市,371300,临沭县,371329
城市,山东省（鲁）,370000,德州市,371400
区县,山东省（鲁）,370000,德州市,371400,德城区,371402
区县,山东省（鲁）,370000,德州市,371400,陵城区,371403
区县,山东省（鲁）,370000,德州市,371400,乐陵市,371481
区县,山东省（鲁）,370000,德州市,371400,禹城市,371482
区县,山东省（鲁）,370000,德州市,371400,宁津县,371422
区县,山东省（鲁）,370000,德州市,371400,庆云县,371423
区县,山东省（鲁）,370000,德州市,371400,临邑县,371424
区县,山东省（鲁）,370000,德州市,371400,齐河县,371425
区县,山东省（鲁）,370000,德州市,371400,平原县,371426
区县,山东省（鲁）,370000,德州市,371400,夏津县,371427
区县,山东省（鲁）,370000,德州市,371400,武城县,371428
城市,山东省（鲁）,370000,聊城市,371500
区县,山东省（鲁）,370000,聊城市,371500,东昌府区,371502
区县,山东省（鲁）,370000,聊城市,371500,茌平区,371503
区县,山东省（鲁）,370000,聊城市,371500,临清市,371581
区县,山东省（鲁）,370000,聊城市,371500,阳谷县,371521
区县,山东省（鲁）,370000,聊城市,371500,莘县,371522
区县,山东省（鲁）,370000,聊城市,371500,东阿县,371524
区县,山东省（鲁）,370000,聊城市,371500,冠县,371525
区县,山东省（鲁）,370000,聊城市,371500,高唐县,371526
城市,山东省（鲁）,370000,滨州市,371600
区县,山东省（鲁）,370000,滨州市,371600,滨城区,371602
区县,山东省（鲁）,370000,滨州市,371600,沾化区,371603
区县,山东省（鲁）,370000,滨州市,371600,邹平市,371681
区县,山东省（鲁）,370000,滨州市,371600,惠民县,371621
区县,山东省（鲁）,370000,滨州市,371600,阳信县,371622
区县,山东省（鲁）,370000,滨州市,371600,无棣县,371623
区县,山东省（鲁）,370000,滨州市,371600,博兴县,371625
城市,山东省（鲁）,370000,菏泽市,371700
区县,山东省（鲁）,370000,菏泽市,371700,牡丹区,371702
区县,山东省（鲁）,370000,菏泽市,371700,定陶区,371703
区县,山东省（鲁）,370000,菏泽市,371700,曹县,371721
区县,山东省（鲁）,370000,菏泽市,371700,单县,371722
区县,山东省（鲁）,370000,菏泽市,371700,成武县,371723
区县,山东省（鲁）,370000,菏泽市,371700,巨野县,371724
区县,山东省（鲁）,370000,菏泽市,371700,郓城县,371725
区县,山东省（鲁）,370000,菏泽市,371700,鄄城县,371726
区县,山东省（鲁）,370000,菏泽市,371700,东明县,371728
省份,河南省（豫）,410000
城市,河南省（豫）,410000,郑州市,410100
区县,河南省（豫）,410000,郑州市,410100,中原区,410102
区县,河南省（豫）,410000,郑州市,410100,二七区,410103
区县,河南省（豫）,410000,郑州市,410100,管城回族区,410104
区县,河南省（豫）,410000,郑州市,410100,金水区,410105
区县,河南省（豫）,410000,郑州市,410100,上街区,410106
区县,河南省（豫）,410000,郑州市,410100,惠济区,410108
区县,河南省（豫）,410000,郑州市,410100,巩义市,410181
区县,河南省（豫）,410000,郑州市,410100,荥阳市,410182
区县,河南省（豫）,410000,郑州市,410100,新密市,410183
区县,河南省（豫）,410000,郑州市,410100,新郑市,410184
区县,河南省（豫）,410000,郑州市,410100,登封市,410185
区县,河南省（豫）,410000,郑州市,410100,中牟县,410122
城市,河南省（豫）,410000,开封市,410200
区县,河南省（豫）,410000,开封市,410200,鼓楼区,410204
区县,河南省（豫）,410000,开封市,410200,龙亭区,410202
区县,河南省（豫）,410000,开封市,410200,顺河回族区,410203
区县,河南省（豫）,410000,开封市,410200,禹王台区,410205
区县,河南省（豫）,410000,开封市,410200,祥符区,410212
区县,河南省（豫）,410000,开封市,410200,杞县,410221
区县,河南省（豫）,410000,开封市,410200,通许县,410222
区县,河南省（豫）,410000,开封市,410200,尉氏县,410223
区县,河南省（豫）,410000,开封市,410200,兰考县,410225
城市,河南省（豫）,410000,洛阳市,410300
区县,河南省（豫）,410000,洛阳市,410300,西工区,410303
区县,河南省（豫）,410000,洛阳市,410300,老城区,410302
区县,河南省（豫）,410000,洛阳市,410300,瀍河回族区,410304
区县,河南省（豫）,410000,洛阳市,410300,涧西区,410305
区县,河南省（豫）,410000,洛阳市,410300,偃师区,410307
区县,河南省（豫）,410000,洛阳市,410300,孟津区,410308
区县,河南省（豫）,410000,洛阳市,410300,洛龙区,410311
区县,河南省（豫）,410000,洛阳市,410300,新安县,410323
区县,河南省（豫）,410000,洛阳市,410300,栾川县,410324
区县,河南省（豫）,410000,洛阳市,410300,嵩县,410325
区县,河南省（豫）,410000,洛阳市,410300,汝阳县,410326
区县,河南省（豫）,410000,洛阳市,410300,宜阳县,410327
区县,河南省（豫）,410000,洛阳市,410300,洛宁县,410328
区县,河南省（豫）,410000,洛阳市,410300,伊川县,410329
城市,河南省（豫）,410000,平顶山市,410400
区县,河南省（豫）,410000,平顶山市,410400,新华区,410402
区县,河南省（豫）,410000,平顶山市,410400,卫东区,410403
区县,河南省（豫）,410000,平顶山市,410400,石龙区,410404
区县,河南省（豫）,410000,平顶山市,410400,湛河区,410411
区县,河南省（豫）,410000,平顶山市,410400,舞钢市,410481
区县,河南省（豫）,410000,平顶山市,410400,汝州市,410482
区县,河南省（豫）,410000,平顶山市,410400,宝丰县,410421
区县,河南省（豫）,410000,平顶山市,410400,叶县,410422
区县,河南省（豫）,410000,平顶山市,410400,鲁山县,410423
区县,河南省（豫）,410000,平顶山市,410400,郏县,410425
城市,河南省（豫）,410000,安阳市,410500
区县,河南省（豫）,410000,安阳市,410500,北关区,410503
区县,河南省（豫）,410000,安阳市,410500,文峰区,410502
区县,河南省（豫）,410000,安阳市,410500,殷都区,410505
区县,河南省（豫）,410000,安阳市,410500,龙安区,410506
区县,河南省（豫）,410000,安阳市,410500,林州市,410581
区县,河南省（豫）,410000,安阳市,410500,安阳县,410522
区县,河南省（豫）,410000,安阳市,410500,汤阴县,410523
区县,河南省（豫）,410000,安阳市,410500,滑县,410526
区县,河南省（豫）,410000,安阳市,410500,内黄县,410527
城市,河南省（豫）,410000,鹤壁市,410600
区县,河南省（豫）,410000,鹤壁市,410600,淇滨区,410611
区县,河南省（豫）,410000,鹤壁市,410600,鹤山区,410602
区县,河南省（豫）,410000,鹤壁市,410600,山城区,410603
区县,河南省（豫）,410000,鹤壁市,410600,浚县,410621
区县,河南省（豫）,410000,鹤壁市,410600,淇县,410622
城市,河南省（豫）,410000,新乡市,410700
区县,河南省（豫）,410000,新乡市,410700,卫滨区,410703
区县,河南省（豫）,410000,新乡市,410700,红旗区,410702
区县,河南省（豫）,410000,新乡市,410700,凤泉区,410704
区县,河南省（豫）,410000,新乡市,410700,牧野区,410711
区县,河南省（豫）,410000,新乡市,410700,卫辉市,410781
区县,河南省（豫）,410000,新乡市,410700,辉县市,410782
区县,河南省（豫）,410000,新乡市,410700,长垣市,410783
区县,河南省（豫）,410000,新乡市,410700,新乡县,410721
区县,河南省（豫）,410000,新乡市,410700,获嘉县,410724
区县,河南省（豫）,410000,新乡市,410700,原阳县,410725
区县,河南省（豫）,410000,新乡市,410700,延津县,410726
区县,河南省（豫）,410000,新乡市,410700,封丘县,410727
城市,河南省（豫）,410000,焦作市,410800
区县,河南省（豫）,410000,焦作市,410800,解放区,410802
区县,河南省（豫）,410000,焦作市,410800,中站区,410803
区县,河南省（豫）,410000,焦作市,410800,马村区,410804
区县,河南省（豫）,410000,焦作市,410800,山阳区,410811
区县,河南省（豫）,410000,焦作市,410800,沁阳市,410882
区县,河南省（豫）,410000,焦作市,410800,孟州市,410883
区县,河南省（豫）,410000,焦作市,410800,修武县,410821
区县,河南省（豫）,410000,焦作市,410800,博爱县,410822
区县,河南省（豫）,410000,焦作市,410800,武陟县,410823
区县,河南省（豫）,410000,焦作市,410800,温县,410825
城市,河南省（豫）,410000,濮阳市,410900
区县,河南省（豫）,410000,濮阳市,410900,华龙区,410902
区县,河南省（豫）,410000,濮阳市,410900,清丰县,410922
区县,河南省（豫）,410000,濮阳市,410900,南乐县,410923
区县,河南省（豫）,410000,濮阳市,410900,范县,410926
区县,河南省（豫）,410000,濮阳市,410900,台前县,410927
区县,河南省（豫）,410000,濮阳市,410900,濮阳县,410928
城市,河南省（豫）,410000,许昌市,411000
区县,河南省（豫）,410000,许昌市,411000,魏都区,411002
区县,河南省（豫）,410000,许昌市,411000,建安区,411003
区县,河南省（豫）,410000,许昌市,411000,禹州市,411081
区县,河南省（豫）,410000,许昌市,411000,长葛市,411082
区县,河南省（豫）,410000,许昌市,411000,鄢陵县,411024
区县,河南省（豫）,410000,许昌市,411000,襄城县,411025
城市,河南省（豫）,410000,漯河市,411100
区县,河南省（豫）,410000,漯河市,411100,郾城区,411103
区县,河南省（豫）,410000,漯河市,411100,源汇区,411102
区县,河南省（豫）,410000,漯河市,411100,召陵区,411104
区县,河南省（豫）,410000,漯河市,411100,舞阳县,411121
区县,河南省（豫）,410000,漯河市,411100,临颍县,411122
城市,河南省（豫）,410000,三门峡市,411200
区县,河南省（豫）,410000,三门峡市,411200,湖滨区,411202
区县,河南省（豫）,410000,三门峡市,411200,陕州区,411203
区县,河南省（豫）,410000,三门峡市,411200,义马市,411281
区县,河南省（豫）,410000,三门峡市,411200,灵宝市,411282
区县,河南省（豫）,410000,三门峡市,411200,渑池县,411221
区县,河南省（豫）,410000,三门峡市,411200,卢氏县,411224
城市,河南省（豫）,410000,南阳市,411300
区县,河南省（豫）,410000,南阳市,411300,卧龙区,411303
区县,河南省（豫）,410000,南阳市,411300,宛城区,411302
区县,河南省（豫）,410000,南阳市,411300,邓州市,411381
区县,河南省（豫）,410000,南阳市,411300,南召县,411321
区县,河南省（豫）,410000,南阳市,411300,方城县,411322
区县,河南省（豫）,410000,南阳市,411300,西峡县,411323
区县,河南省（豫）,410000,南阳市,411300,镇平县,411324
区县,河南省（豫）,410000,南阳市,411300,内乡县,411325
区县,河南省（豫）,410000,南阳市,411300,淅川县,411326
区县,河南省（豫）,410000,南阳市,411300,社旗县,411327
区县,河南省（豫）,410000,南阳市,411300,唐河县,411328
区县,河南省（豫）,410000,南阳市,411300,新野县,411329
区县,河南省（豫）,410000,南阳市,411300,桐柏县,411330
城市,河南省（豫）,410000,商丘市,411400
区县,河南省（豫）,410000,商丘市,411400,梁园区,411402
区县,河南省（豫）,410000,商丘市,411400,睢阳区,411403
区县,河南省（豫）,410000,商丘市,411400,永城市,411481
区县,河南省（豫）,410000,商丘市,411400,民权县,411421
区县,河南省（豫）,410000,商丘市,411400,睢县,411422
区县,河南省（豫）,410000,商丘市,411400,宁陵县,411423
区县,河南省（豫）,410000,商丘市,411400,柘城县,411424
区县,河南省（豫）,410000,商丘市,411400,虞城县,411425
区县,河南省（豫）,410000,商丘市,411400,夏邑县,411426
城市,河南省（豫）,410000,信阳市,411500
区县,河南省（豫）,410000,信阳市,411500,浉河区,411502
区县,河南省（豫）,410000,信阳市,411500,平桥区,411503
